id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
43247,1.2e-05,udp,-,INT,2,0,1064,0,83333.33039,254,0,354666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal,0
49484,0.470789,tcp,-,FIN,10,6,3082,268,31.861408,254,252,47137.89063,3806.376221,2,1,48.207889,79.000398,2517.893111,120.706477,255,2729442399,1475895616,255,0.174994,0.075776,0.099218,308,45,0,0,6,1,1,1,1,1,0,0,0,1,6,0,Fuzzers,1
16766,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,14,14,4,30,0,0,0,14,30,0,Generic,1
5355,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,DoS,1
52829,1e-05,sun-nd,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,Fuzzers,1
3743,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,Analysis,1
8199,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,Exploits,1
36572,1.005751,tcp,http,FIN,12,18,1580,10168,28.834174,31,29,11525.71582,76392.66406,3,5,91.398179,59.130409,9530.141167,7674.509411,255,1138949595,1139952358,255,0.000678,0.000527,0.000151,132,565,1,3924,1,0,6,1,1,1,0,0,1,3,2,0,Normal,0
21881,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,3,3,3,21,0,0,0,3,21,0,Generic,1
64237,0.648414,tcp,-,FIN,10,8,564,354,26.217817,254,252,6267.600586,3824.716797,2,1,71.687667,87.814,5601.545568,133.833703,255,1799933328,837835185,255,0.047118,0.033708,0.01341,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
44667,0.371563,tcp,-,FIN,10,6,546,268,40.370006,254,252,10593.08984,4822.870117,2,1,37.529111,58.097,1971.926868,89.108078,255,3964347641,1068184432,255,0.105646,0.081073,0.024573,55,45,0,0,7,1,1,1,1,1,0,0,0,1,7,0,Fuzzers,1
54125,4e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,6,6,6,6,0,0,0,11,15,0,Exploits,1
53644,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,Generic,1
23281,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,25,25,25,26,0,0,0,25,26,0,Generic,1
81109,0.78684,tcp,http,FIN,10,10,812,1220,24.147221,62,252,7432.260254,11163.6416,2,2,87.426667,76.699336,5266.770354,115.027297,255,987930354,2599810532,255,0.106363,0.04201,0.064353,81,122,1,160,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
58841,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,4,4,4,4,0,0,0,5,14,0,Generic,1
12064,1.686503,tcp,smtp,FIN,14,14,776,948,16.009458,254,252,3420.094727,4179.061523,4,4,129.731005,126.738078,10323.64475,245.89675,255,1074173509,3053806215,255,0.109057,0.037743,0.071314,55,68,0,0,1,1,2,1,1,4,0,0,0,3,1,0,Generic,1
16637,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,28,28,13,51,0,0,0,28,51,0,Generic,1
57446,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,Generic,1
45063,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
42747,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.716,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
42052,1.231982,tcp,ftp,FIN,14,12,786,682,20.292504,254,252,4740.329102,4064.994385,4,4,102.643999,104.972727,5392.941877,133.123547,255,2879984909,2465948362,255,0.123878,0.077273,0.046605,56,57,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Normal,0
30279,0.019554,tcp,-,FIN,44,46,2766,24004,4551.498334,31,29,1106269.75,9607446.0,7,16,0.447302,0.423978,0.0,27.005311,255,2173352334,36621609,255,0.000599,0.000471,0.000128,63,522,0,0,6,0,1,1,1,1,0,0,0,3,1,0,Normal,0
79664,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.72,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
80221,0.451463,tcp,-,FIN,10,6,2516,268,33.225313,254,252,40136.17969,3969.317383,2,1,43.895222,74.975,2146.734343,96.120203,255,2676552934,171928682,255,0.128499,0.076584,0.051915,252,45,0,0,5,1,3,3,1,5,0,0,0,3,5,0,Normal,0
6468,0.381521,tcp,http,FIN,10,10,794,3962,49.800668,62,252,14992.62207,74774.39063,2,3,42.391222,37.958333,2080.64079,2263.833746,255,992830548,3879203431,255,0.085254,0.03954,0.045714,79,396,1,1537,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
50432,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,Generic,1
58689,0.561546,tcp,http,FIN,10,8,802,1206,30.273565,62,252,10285.88867,15044.18066,2,2,58.613333,74.093141,3731.648238,96.243625,255,2202514670,1618268620,255,0.090052,0.042884,0.047168,80,151,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS,1
42839,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
47466,1.134242,tcp,-,FIN,32,116,1632,132818,129.601965,62,252,11151.05859,928718.875,6,56,36.588451,9.798861,1785.355827,935.456777,255,1725108380,1518555104,255,0.050695,0.006276,0.044419,51,1145,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
55211,0.676047,tcp,-,FIN,12,8,3026,738,28.104554,254,252,32826.11719,7644.438477,3,2,61.458821,91.322141,3337.19918,143.980672,255,1160388153,691173979,255,0.108432,0.035893,0.072539,252,92,0,0,4,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
6551,3e-06,ipnip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,Exploits,1
46791,0.581284,tcp,ftp-data,FIN,8,12,364,8656,32.686261,62,252,4390.280762,109206.5156,1,4,83.040569,46.690545,5280.869971,4234.334244,255,2882337054,3034150013,255,0.090595,0.045114,0.045481,46,721,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
78191,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,7,2,1,1,1,4,0,0,0,2,4,0,Normal,0
45217,0.558169,tcp,http,FIN,78,18,97138,866,170.199346,254,252,1374393.75,11724.04785,36,2,7.248948,32.426412,698.164614,43.823102,255,753353254,4067694397,255,0.053636,0.006272,0.047364,1245,48,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
79282,0.877997,tcp,-,FIN,12,6,4658,268,19.362253,254,252,38906.73828,2041.009277,3,1,77.433457,159.733797,4548.654348,260.387531,255,142477326,1369312398,255,0.239596,0.079322,0.160274,388,45,0,0,2,1,1,1,1,2,0,0,0,1,3,0,Normal,0
7134,7.200432,rvd,-,INT,4,0,400,0,0.416642,254,0,333.313354,0.0,0,0,2400.144,0.0,3394.30925,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,13,6,0,DoS,1
15048,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,8,8,8,36,0,0,0,8,36,0,Generic,1
72210,0.44876,tcp,-,FIN,10,6,558,268,33.425439,254,252,8966.930664,3993.22583,2,1,48.442,72.14,2509.062698,114.181469,255,668137822,254952224,255,0.143663,0.088052,0.055611,56,45,0,0,6,1,2,2,1,5,0,0,0,2,5,0,Normal,0
29005,0.021861,tcp,-,FIN,16,18,1540,1644,1509.537534,31,29,528429.625,568318.0,4,4,1.4358,1.255882,85.79325,2.457266,255,2308062365,167246923,255,0.000637,0.000507,0.00013,96,91,0,0,19,0,9,6,1,7,0,0,0,14,8,0,Normal,0
47501,1.053697,tcp,http,FIN,32,164,2222,211503,185.062691,62,252,16346.25488,1596011.0,2,79,33.990225,6.358405,2056.037802,967.640109,255,1123008884,2369117282,255,0.06264,0.016626,0.046014,69,1290,1,102180,1,1,1,1,1,1,0,0,1,2,1,0,Generic,1
52034,1.698051,udp,-,CON,4,4,1696,2788,4.122373,254,60,5992.75293,9851.293945,0,0,566.017,9.994,800.450563,14.119508,0,0,0,0,0.0,0.0,0.0,424,697,0,0,1,3,1,1,1,1,0,0,0,1,1,0,Exploits,1
29979,0.256079,tcp,-,FIN,16,18,1540,1644,128.866488,31,29,45111.08203,48516.28125,4,4,17.046134,15.036647,1061.019442,32.425434,255,3019347837,3055004395,255,0.000573,0.000451,0.000122,96,91,0,0,26,0,7,7,1,6,0,0,0,12,9,0,Normal,0
36178,0.001116,udp,dns,CON,2,2,130,162,2688.172044,31,29,465949.8125,580645.1875,0,0,0.035,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,8,2,1,6,0,0,0,7,3,0,Normal,0
39923,3.923555,tcp,-,FIN,232,438,13350,548216,170.508638,31,29,27103.99219,1115243.75,21,197,16.983255,8.97738,6390.405355,4626.955795,255,15616299,43999927,255,0.000535,0.000437,9.8e-05,58,1252,0,0,7,0,2,2,1,2,0,0,0,4,14,0,Normal,0
39927,0.144008,tcp,-,FIN,16,18,1540,1644,229.153943,31,29,80217.76563,86272.98438,4,4,9.5766,8.440529,753.080155,23.146529,255,754317608,2936602271,255,0.000659,0.000507,0.000152,96,91,0,0,13,0,6,5,1,5,0,0,0,12,9,0,Normal,0
11561,7.85664,ospf,-,INT,40,0,10880,0,4.963954,254,0,10801.56445,0.0,0,0,201.452313,0.0,234.329656,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
75419,0.820822,tcp,http,FIN,10,8,808,1330,20.710946,62,252,7095.326172,11344.72559,1,1,6436.9999,8043.8485,635479.5474,21019.89,255,2155600737,3616130466,255,0.111502,0.058214,0.053288,81,166,1,142,4,1,3,3,3,4,0,0,9,3,4,0,Normal,0
23999,0.146671,tcp,-,FIN,84,86,4862,80646,1152.238706,31,29,262083.1719,4347635.5,7,36,1.762747,1.719882,0.0,94.41073,255,2554687737,423360890,255,0.000618,0.000478,0.00014,58,938,0,0,13,0,1,1,1,1,0,0,0,5,8,0,Normal,0
5304,3e-06,ipnip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
75243,9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,19,1,1,36,0,0,0,19,4,0,Normal,0
58215,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,4,13,0,Generic,1
24817,0.001079,udp,dns,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,1,1,0,Normal,0
31860,0.261763,tcp,-,FIN,16,18,1540,1644,126.068234,31,29,44131.52344,47462.78125,4,4,17.4302,15.370529,1033.158073,28.94652,255,4000788523,4027450605,255,0.000582,0.000463,0.000119,96,91,0,0,14,0,7,6,1,6,0,0,0,10,9,0,Normal,0
28008,1.0075,tcp,ftp-data,FIN,14,6,8928,320,18.85856,31,29,65834.24219,2120.099121,4,1,77.500002,201.370797,7232.331109,402.469156,255,3608977967,667899644,255,0.000634,0.000508,0.000126,638,53,0,0,1,0,4,1,1,1,0,0,0,4,3,0,Normal,0
63999,0.562748,tcp,-,FIN,10,6,532,268,26.654914,254,252,6809.441895,3184.373779,2,1,62.423333,92.344203,3130.995989,127.690633,255,2978589324,417253565,255,0.222664,0.101019,0.121645,53,45,0,0,7,1,1,1,1,1,0,0,0,3,5,0,Fuzzers,1
17595,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,14,23,0,0,0,23,23,0,Generic,1
72204,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.768,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
78398,6e-06,udp,-,INT,2,0,78,0,166666.6608,254,0,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,3,3,1,5,0,0,0,3,5,0,Normal,0
69031,1.854265,tcp,-,FIN,14,14,802,764,14.561026,254,252,3214.21167,3063.208496,4,4,142.635764,137.224469,7459.708543,222.721031,255,925550016,2540328593,255,0.142007,0.06963,0.072377,57,55,0,0,8,1,2,1,1,1,0,0,0,5,3,0,Normal,0
75178,9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,3,1,1,6,0,0,0,4,6,0,Normal,0
26802,0.001131,udp,dns,CON,2,2,146,178,2652.5199,31,29,516357.2188,629531.375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,1,3,0,0,0,5,3,0,Normal,0
47452,0.237964,tcp,-,FIN,10,6,1612,268,63.034744,254,252,48780.48828,7530.550781,2,1,26.440444,33.890398,1426.683672,55.219316,255,1368898879,975699025,255,0.112111,0.05083,0.061281,161,45,0,0,12,1,2,2,1,2,0,0,0,2,12,0,Fuzzers,1
44194,0.911799,tcp,http,FIN,26,114,1506,141751,152.445877,62,252,12713.32813,1232798.0,2,55,36.471959,7.98477,1938.616122,956.247795,255,4284724779,2573573010,255,0.018608,0.008915,0.009693,58,1243,1,68324,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
23366,0.004408,udp,-,CON,4,4,568,304,1588.021765,31,29,773139.75,413793.0938,0,0,1.202667,0.980333,1.69093,1.377917,0,0,0,0,0.0,0.0,0.0,142,76,0,0,4,0,3,1,1,2,0,0,0,2,9,0,Normal,0
23608,0.005932,tcp,-,FIN,18,18,3880,2456,5900.202293,31,29,4942683.5,3128793.0,7,7,0.330118,0.320765,16.56817,0.551178,255,4052726301,4056069814,255,0.000597,0.000476,0.000121,216,136,0,0,13,0,5,1,1,3,0,0,0,5,14,0,Normal,0
17309,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,42,42,24,51,0,0,0,42,51,0,Generic,1
24150,0.024171,tcp,-,FIN,48,50,2974,33882,4013.07346,31,29,964130.5625,10990029.0,7,18,0.507362,0.482163,31.620014,29.98713,255,3554432246,3568988565,255,0.000675,0.000541,0.000134,62,678,0,0,14,0,5,1,1,1,0,0,0,2,9,0,Normal,0
72952,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,2,1,1,2,0,0,0,1,6,0,Normal,0
53276,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,5,0,0,0,5,11,0,Fuzzers,1
43253,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.696,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
75742,0.39866,tcp,-,CON,6,2,978,86,17.558822,62,252,16354.78809,862.890686,2,1,79.732,0.007,5025.71858,0.0,255,1860875897,4259174839,255,0.352388,0.227536,0.124852,163,43,0,0,5,3,2,2,1,4,0,0,0,2,4,0,Normal,0
60652,1.075904,tcp,http,FIN,12,18,1210,11906,26.954077,62,252,8253.524414,83613.40625,3,6,97.809453,57.748941,6220.214903,0.0,255,609651668,967948334,255,0.156298,0.093575,0.062723,101,661,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
64878,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,4,0,0,0,4,4,0,Generic,1
56426,1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,2,1,2,0,0,0,2,7,0,Fuzzers,1
45747,0.857052,tcp,smtp,FIN,50,24,41183,2054,85.175692,62,252,376733.25,18379.28125,22,8,17.490857,36.767,1280.309108,43.859086,255,1789924537,3944526770,255,0.049897,0.006183,0.043714,824,86,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
34546,0.064162,tcp,-,FIN,84,86,4862,77276,2633.957753,31,29,599108.5,9523144.0,7,36,0.769169,0.749153,43.567671,43.380151,255,573522846,606666111,255,0.000613,0.00048,0.000133,58,899,0,0,7,0,4,1,1,1,0,0,0,3,10,0,Normal,0
67522,1.023832,tcp,-,FIN,14,8,8834,354,20.511178,254,252,64096.45703,2422.272461,4,1,78.702002,134.391859,6585.514312,188.105922,255,3336136874,1938715387,255,0.164237,0.083084,0.081153,631,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Normal,0
51075,0.379294,tcp,-,CON,6,2,358,96,18.45534,254,252,6306.453613,1012.407227,2,1,75.8588,0.011,3800.778933,0.0,255,4099111499,1494392863,255,0.202535,0.103102,0.099433,60,48,0,0,2,4,1,1,1,1,0,0,0,1,1,0,Shellcode,1
64439,1.540888,tcp,-,FIN,10,8,534,354,11.0326,254,252,2497.261475,1609.461548,2,1,168.808667,208.501719,9857.119615,319.298125,255,256756789,2014695441,255,0.245427,0.081369,0.164058,53,44,0,0,7,1,2,1,1,1,0,0,0,2,5,0,Fuzzers,1
67377,0.355503,tcp,-,FIN,10,6,534,268,42.193738,254,252,10824.10059,5040.745117,2,1,36.052667,55.444602,1908.120841,76.511336,255,3126081468,2228514727,255,0.141216,0.078277,0.062939,53,45,0,0,4,1,3,2,1,4,0,0,0,2,6,0,Normal,0
2030,4.406826,tcp,smtp,FIN,64,30,61069,2188,21.103624,62,252,109130.6953,3841.313477,29,8,69.947637,147.377172,6226.89807,232.959734,255,2951120842,1850817362,255,0.260493,0.132887,0.127606,954,73,0,0,1,1,3,1,1,3,0,0,0,1,2,0,Exploits,1
75311,0.775691,tcp,-,FIN,10,6,2516,268,19.337598,254,252,23359.81836,2310.198242,2,1,82.334556,132.065203,4403.264612,215.518313,255,266109992,1483210702,255,0.227622,0.115362,0.11226,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
56634,13.397816,tcp,-,FIN,268,48,337695,2226,23.511295,254,252,200889.4688,1301.704712,130,4,50.179084,283.233219,18972.24879,1448.7515,255,1522318394,3539281520,255,0.122945,0.064399,0.058546,1260,46,0,0,11,1,3,1,1,3,0,0,0,6,11,0,Fuzzers,1
36283,0.00107,udp,dns,CON,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0,0,0.011,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,4,1,1,1,0,0,0,2,3,0,Normal,0
17565,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,17,39,0,0,0,40,39,0,Generic,1
18866,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,14,14,14,33,0,0,0,14,33,0,Generic,1
25145,0.038681,tcp,-,FIN,60,60,3614,49238,3076.445763,31,29,735037.875,10013805.0,7,24,0.649814,0.644847,36.548775,36.612103,255,670902150,671213823,255,0.000783,0.000625,0.000158,60,821,0,0,11,0,4,1,1,1,0,0,0,3,10,0,Normal,0
58557,0.649987,tcp,-,FIN,24,10,23638,440,50.770248,254,252,278824.0313,4873.943848,9,1,28.202434,64.303223,2513.011622,92.77018,255,1441976361,2235920864,255,0.128584,0.071248,0.057336,985,44,0,0,5,1,1,1,1,1,0,0,0,1,2,0,DoS,1
23614,0.008336,tcp,-,FIN,22,24,1920,4312,5398.272459,31,29,1759117.0,3966410.75,6,6,0.380333,0.33313,27.083435,23.793048,255,903613613,3049346718,255,0.000813,0.000663,0.00015,87,180,0,0,11,0,1,1,1,1,0,0,0,2,14,0,Normal,0
78462,1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,3,1,1,3,0,0,0,1,9,0,Normal,0
17984,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,18,18,10,36,0,0,0,18,36,0,Generic,1
64375,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
24011,0.017904,tcp,-,FIN,16,18,1540,1644,1843.163502,31,29,645218.9375,693923.125,4,4,1.172533,1.025706,71.61764,1.946836,255,507641618,513387365,255,0.000581,0.000461,0.00012,96,91,0,0,14,0,5,4,1,4,0,0,0,7,9,0,Normal,0
63900,2.393587,tcp,-,FIN,10,20,800,17162,12.115707,62,252,2406.430176,54492.27344,2,7,265.954111,121.708891,18645.45767,11551.37147,255,1947323851,3005483537,255,0.14206,0.08017,0.06189,80,858,0,0,5,1,1,2,1,1,0,0,0,2,1,0,Exploits,1
61194,0.404055,tcp,-,FIN,10,6,638,268,37.123659,254,252,11384.58887,4435.039551,2,1,41.524667,69.743797,2270.266013,97.268867,255,357345935,2762806496,255,0.181259,0.055325,0.125934,64,45,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Shellcode,1
65515,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,4,9,0,Generic,1
27006,0.001068,udp,dns,CON,2,2,146,178,2808.988808,31,29,546816.5,666666.6875,0,0,0.01,0.011,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,2,1,1,0,0,0,3,3,0,Normal,0
20625,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,48,2,27,27,13,48,0,0,0,28,48,0,Generic,1
54360,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,6,9,0,Fuzzers,1
57951,1.357905,tcp,-,FIN,18,20,1012,4242,27.247855,62,252,5632.205566,23742.45508,6,8,79.876118,67.991948,3817.692304,3539.033333,255,1371968810,3452330981,255,0.135685,0.066057,0.069628,56,212,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
44065,5e-06,udp,-,INT,2,0,1886,0,200000.0051,254,0,1508800000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,943,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,Exploits,1
14542,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,32,32,13,42,0,0,0,32,42,0,Generic,1
13032,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,27,25,0,Generic,1
